state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv
"KY"	2012	"Henderson"	"AB"	1	403	654	1057					611	450	1075
"KY"	2012	"Henderson"	"B101"	1	151	260	411					249	161	415
"KY"	2012	"Henderson"	"B102"	1	57	164	221					157	64	224
"KY"	2012	"Henderson"	"B103"	1	128	327	455					320	139	463
"KY"	2012	"Henderson"	"B104"	1	133	295	428					285	142	434
"KY"	2012	"Henderson"	"B105"	1	116	305	421					310	113	426
"KY"	2012	"Henderson"	"B106"	1	187	282	469					255	220	478
"KY"	2012	"Henderson"	"B108"	1	126	260	386					241	155	396
"KY"	2012	"Henderson"	"B109"	1	76	81	157					85	73	159
"KY"	2012	"Henderson"	"B110"	1	153	385	538					365	181	549
"KY"	2012	"Henderson"	"B111"	1	149	397	546					369	185	558
"KY"	2012	"Henderson"	"C101"	1	184	207	391					203	188	398
"KY"	2012	"Henderson"	"C102"	1	82	257	339					236	105	344
"KY"	2012	"Henderson"	"C103"	1	125	171	296					166	131	303
"KY"	2012	"Henderson"	"C104"	1	166	298	464					277	181	469
"KY"	2012	"Henderson"	"C105"	1	100	163	263					164	94	263
"KY"	2012	"Henderson"	"C106"	1	75	155	230					147	83	235
"KY"	2012	"Henderson"	"C107"	1	194	267	461					222	240	467
"KY"	2012	"Henderson"	"C108"	1	59	109	168					93	77	172
"KY"	2012	"Henderson"	"C109"	1	165	207	372					195	185	386
"KY"	2012	"Henderson"	"C110"	1	75	151	226					161	68	232
"KY"	2012	"Henderson"	"D101"	1	188	176	364					153	219	374
"KY"	2012	"Henderson"	"D102"	1	190	73	263					49	220	273
"KY"	2012	"Henderson"	"D103"	1	200	196	396					165	234	404
"KY"	2012	"Henderson"	"D104"	1	182	124	306					99	217	316
"KY"	2012	"Henderson"	"D106"	1	208	166	374					130	245	380
"KY"	2012	"Henderson"	"D108"	1	116	127	243					107	135	246
"KY"	2012	"Henderson"	"D109"	1	189	174	363					157	205	371
"KY"	2012	"Henderson"	"E101"	1	170	196	366					187	189	381
"KY"	2012	"Henderson"	"E103"	1	148	177	325					152	178	333
"KY"	2012	"Henderson"	"E105"	1	225	212	437					186	264	456
"KY"	2012	"Henderson"	"E106"	1	105	139	244					120	129	250
"KY"	2012	"Henderson"	"E107"	1	142	232	374					204	176	383
"KY"	2012	"Henderson"	"E108"	1	166	236	402					223	190	418
"KY"	2012	"Henderson"	"E109"	1	130	220	350					215	137	361
"KY"	2012	"Henderson"	"E110"	1	84	201	285					195	108	303
"KY"	2012	"Henderson"	"E111"	1	123	156	279					136	153	291
"KY"	2012	"Henderson"	"E112"	1	168	198	366					183	188	374
"KY"	2012	"Henry"	"A101"	4	230	231	472					235	263	506
"KY"	2012	"Henry"	"A102"	4	179	189	385					209	188	406
"KY"	2012	"Henry"	"A103"	4	66	153	227					150	74	233
"KY"	2012	"Henry"	"AB"	4	102	181	287					197	100	300
"KY"	2012	"Henry"	"B101"	4	187	363	566					386	184	580
"KY"	2012	"Henry"	"B102"	4	163	339	513					351	175	531
"KY"	2012	"Henry"	"B103"	4	92	187	284					194	99	302
"KY"	2012	"Henry"	"C101"	4	266	331	617					365	260	636
"KY"	2012	"Henry"	"C102"	4	161	172	343					209	155	365
"KY"	2012	"Henry"	"C103"	4	47	60	112					68	42	113
"KY"	2012	"Henry"	"D101"	4	200	287	504					307	217	537
"KY"	2012	"Henry"	"D102"	4	103	154	260					175	90	272
"KY"	2012	"Henry"	"D103"	4	69	88	163					102	62	168
"KY"	2012	"Henry"	"E101"	4	29	63	96					68	27	97
"KY"	2012	"Henry"	"E102"	4	41	59	104					73	41	115
"KY"	2012	"Henry"	"E103"	4	74	147	225					154	77	235
"KY"	2012	"Henry"	"E104"	4	78	107	190					132	73	206
"KY"	2012	"Henry"	"E105"	4	42	77	121					84	44	131
"KY"	2012	"Henry"	"F101"	4	93	105	205					102	104	210
"KY"	2012	"Henry"	"F102"	4	57	73	135					79	62	142
"KY"	2012	"Henry"	"F103"	4	186	272	472					300	193	500
"KY"	2012	"Hickman"	"A101"	1	70	138	208					137	68	209
"KY"	2012	"Hickman"	"A102"	1	146	201	347					185	171	358
"KY"	2012	"Hickman"	"AB"	1	30	72	102					76	25	103
"KY"	2012	"Hickman"	"B101"	1	107	265	372					259	119	380
"KY"	2012	"Hickman"	"B102"	1	98	244	342					241	103	351
"KY"	2012	"Hickman"	"C101"	1	88	222	310					225	87	314
"KY"	2012	"Hickman"	"C102"	1	118	294	412					308	113	424
"KY"	2012	"Hopkins"	"A201"	1	87	205	292					189	108	306
"KY"	2012	"Hopkins"	"A202"	1	70	244	314					237	79	322
"KY"	2012	"Hopkins"	"A203"	1	111	379	490					350	131	494
"KY"	2012	"Hopkins"	"A204"	1	60	221	281					233	54	289
"KY"	2012	"Hopkins"	"A205"	1	64	305	369					309	68	381
"KY"	2012	"Hopkins"	"A206"	1	118	441	559					424	149	579
"KY"	2012	"Hopkins"	"A207"	1	55	152	207					149	57	210
"KY"	2012	"Hopkins"	"AB"	1	292	790	1082					749	344	1107
"KY"	2012	"Hopkins"	"B208"	1	155	232	387					220	172	398
"KY"	2012	"Hopkins"	"B209"	1	109	314	423					271	147	432
"KY"	2012	"Hopkins"	"B210"	1	55	231	286					221	58	284
"KY"	2012	"Hopkins"	"B211"	1	161	613	774					584	194	787
"KY"	2012	"Hopkins"	"B212"	1	125	266	391					248	145	399
"KY"	2012	"Hopkins"	"C213"	1	99	366	465					352	120	475
"KY"	2012	"Hopkins"	"C214"	1	156	519	675					510	167	685
"KY"	2012	"Hopkins"	"C215"	1	167	670	837					649	205	858
"KY"	2012	"Hopkins"	"C216"	1	115	448	563					440	134	581
"KY"	2012	"Hopkins"	"C217M"	1	162	116	278					90	187	282
"KY"	2012	"Hopkins"	"D218"	1	275	1046	1321					1009	311	1340
"KY"	2012	"Hopkins"	"D219M"	1	193	191	384					152	235	398
"KY"	2012	"Hopkins"	"D220"	1	263	962	1225					902	335	1252
"KY"	2012	"Hopkins"	"D221M"	1	72	255	327					228	98	332
"KY"	2012	"Hopkins"	"E222"	1	96	398	494					389	107	508
"KY"	2012	"Hopkins"	"E223"	1	129	498	627					493	144	643
"KY"	2012	"Hopkins"	"E224"	1	73	304	377					302	76	379
"KY"	2012	"Hopkins"	"E225"	1	67	185	252					182	77	260
"KY"	2012	"Hopkins"	"E226"	1	193	390	583					350	242	599
"KY"	2012	"Hopkins"	"E227M"	1	101	230	331					216	112	334
"KY"	2012	"Hopkins"	"F228"	1	148	413	561					413	161	582
"KY"	2012	"Hopkins"	"F229"	1	53	102	155					114	46	161
"KY"	2012	"Hopkins"	"F230"	1	109	229	338					225	120	348
"KY"	2012	"Hopkins"	"F231"	1	87	299	386					288	98	397
"KY"	2012	"Hopkins"	"F232"	1	47	162	209					161	46	211
"KY"	2012	"Hopkins"	"F233"	1	177	595	772					570	205	786
"KY"	2012	"Hopkins"	"G234"	1	137	392	529					374	156	540
"KY"	2012	"Hopkins"	"G235M"	1	64	119	183					101	83	188
"KY"	2012	"Hopkins"	"G236M"	1	133	220	353					190	170	366
"KY"	2012	"Hopkins"	"G237M"	1	56	192	248					174	74	253
"KY"	2012	"Hopkins"	"G238M"	1	81	138	219					124	96	228
"KY"	2012	"Hopkins"	"G239"	1	167	458	625					413	216	639
"KY"	2012	"Hopkins"	"G240"	1	61	94	155					86	62	152
"KY"	2012	"Jackson"	"A101"	5	33	287	320					304	27	335
"KY"	2012	"Jackson"	"A102"	5	42	237	279					255	42	303
"KY"	2012	"Jackson"	"A103"	5	37	406	443					425	41	468
"KY"	2012	"Jackson"	"A104"	5	6	126	132					123	9	134
"KY"	2012	"Jackson"	"A105"	5	11	100	111					100	14	114
"KY"	2012	"Jackson"	"A106"	5	20	151	171					153	19	173
"KY"	2012	"Jackson"	"ABSENTEE MACHINE"	5	24	187	211					199	18	221
"KY"	2012	"Jackson"	"ABSENTEE PAPER"	5	20	143	163					138	32	170
"KY"	2012	"Jackson"	"B101"	5	65	391	456					396	64	484
"KY"	2012	"Jackson"	"B102"	5	92	567	659					569	104	680
"KY"	2012	"Jackson"	"B103"	5	72	457	529					488	68	561
"KY"	2012	"Jackson"	"B104"	5	36	260	296					270	41	315
"KY"	2012	"Jackson"	"C101"	5	54	291	345					293	58	360
"KY"	2012	"Jackson"	"C102"	5	14	279	293					271	22	302
"KY"	2012	"Jackson"	"C103"	5	31	163	194					171	32	209
"KY"	2012	"Jackson"	"C104"	5	21	200	221					210	21	232
"KY"	2012	"Jefferson"	"A105"	3	682	307	1005					427	590	1024
"KY"	2012	"Jefferson"	"A107"	3	303	164	471					229	250	484
"KY"	2012	"Jefferson"	"A108"	3	521	303	836					430	419	861
"KY"	2012	"Jefferson"	"A111"	3	389	274	678					363	315	692
"KY"	2012	"Jefferson"	"A113"	3	403	317	729					418	319	747
"KY"	2012	"Jefferson"	"A114"	3	355	236	604					317	294	624
"KY"	2012	"Jefferson"	"A115"	3	349	248	603					312	298	617
"KY"	2012	"Jefferson"	"A118"	3	209	149	367					211	159	379
"KY"	2012	"Jefferson"	"A119"	3	340	246	596					339	260	606
"KY"	2012	"Jefferson"	"A121"	3	395	260	671					330	341	679
"KY"	2012	"Jefferson"	"A122"	3	253	145	413					208	205	428
"KY"	2012	"Jefferson"	"A123"	3	445	265	726					362	363	734
"KY"	2012	"Jefferson"	"A124"	3	582	550	1146					722	442	1180
"KY"	2012	"Jefferson"	"A125"	3	418	421	846					558	301	864
"KY"	2012	"Jefferson"	"A126"	3	381	293	683					419	289	709
"KY"	2012	"Jefferson"	"A127"	3	230	221	460					268	198	472
"KY"	2012	"Jefferson"	"A128"	3	339	251	602					350	260	616
"KY"	2012	"Jefferson"	"A129"	3	255	258	525					337	194	535
"KY"	2012	"Jefferson"	"A130"	3	188	164	361					231	141	376
"KY"	2012	"Jefferson"	"A131"	3	444	332	783					439	338	794
"KY"	2012	"Jefferson"	"A134"	3	247	206	465					269	201	476
"KY"	2012	"Jefferson"	"A135"	3	333	237	582					294	289	593
"KY"	2012	"Jefferson"	"A136"	3	266	138	410					187	225	417
"KY"	2012	"Jefferson"	"A137"	3	356	356	725					445	280	735
"KY"	2012	"Jefferson"	"A139"	3	280	139	432					207	221	437
"KY"	2012	"Jefferson"	"B119"	3	475	331	820					439	379	834
"KY"	2012	"Jefferson"	"B124"	3	338	337	683					426	261	699
"KY"	2012	"Jefferson"	"B125"	3	283	241	539					309	235	553
"KY"	2012	"Jefferson"	"B127"	3	92	48	142					66	76	146
"KY"	2012	"Jefferson"	"B130"	3	323	218	556					283	281	571
"KY"	2012	"Jefferson"	"B131"	3	270	209	488					250	247	504
"KY"	2012	"Jefferson"	"B132"	3	334	431	781					534	253	795
"KY"	2012	"Jefferson"	"B133"	3	465	465	939					566	378	952
"KY"	2012	"Jefferson"	"B134"	3	569	599	1189					752	456	1219
"KY"	2012	"Jefferson"	"B143"	3	202	197	403					235	168	405
"KY"	2012	"Jefferson"	"B149"	3	264	248	524					317	220	540
"KY"	2012	"Jefferson"	"B151"	3	529	439	979					554	423	993
"KY"	2012	"Jefferson"	"B152"	3	379	245	633					304	331	646
"KY"	2012	"Jefferson"	"B153"	3	580	877	1470					1064	430	1508
"KY"	2012	"Jefferson"	"B154"	3	366	330	706					387	317	716
"KY"	2012	"Jefferson"	"B155"	3	321	250	588					311	281	600
"KY"	2012	"Jefferson"	"B156"	3	497	371	892					472	427	915
"KY"	2012	"Jefferson"	"B157"	3	652	525	1200					669	547	1236
"KY"	2012	"Jefferson"	"B158"	3	402	525	933					658	280	949
"KY"	2012	"Jefferson"	"B159"	3	606	579	1204					738	474	1228
"KY"	2012	"Jefferson"	"B160"	3	270	231	506					313	201	520
"KY"	2012	"Jefferson"	"B161"	4	141	363	519					406	144	551
"KY"	2012	"Jefferson"	"B162"	3	355	491	856					588	284	878
"KY"	2012	"Jefferson"	"B163"	3	478	397	886					477	407	896
"KY"	2012	"Jefferson"	"B164"	4	217	516	755					555	232	790
"KY"	2012	"Jefferson"	"B165"	4	269	744	1032					780	283	1078
"KY"	2012	"Jefferson"	"B166"	3	315	241	565					298	273	577
"KY"	2012	"Jefferson"	"B168"	3	439	384	834					485	357	848
"KY"	2012	"Jefferson"	"B169"	3	328	286	623					356	269	635
"KY"	2012	"Jefferson"	"B170"	3	341	240	591					317	279	603
"KY"	2012	"Jefferson"	"B171"	3	327	250	581					311	274	592
"KY"	2012	"Jefferson"	"B172"	3	540	590	1150					704	454	1175
"KY"	2012	"Jefferson"	"B173"	3	363	334	704					421	289	720
