state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	g2012_USS_rv	g2012_USS_dv	g2012_USS_tv	g2012_USP_tv	g2012_USP_dv	g2012_USP_rv
"NE"	2012	"Lancaster"	"1 D-5"	1	131	249	380	185	210	395	397	184	207
"NE"	2012	"Lancaster"	"1 D-6"	1	196	343	539	248	303	551	549	274	262
"NE"	2012	"Lancaster"	"1 D-7"	1	116	312	428	242	204	446	450	182	266
"NE"	2012	"Lancaster"	"1 D-8"	1	208	403	611	304	318	622	633	300	325
"NE"	2012	"Lancaster"	"1 D-9"	1	111	291	402	206	207	413	416	180	230
"NE"	2012	"Lancaster"	"1 E-2"	1	256	311	567	227	364	591	591	336	243
"NE"	2012	"Lancaster"	"1 E-3"	1	175	296	471	224	266	490	485	243	231
"NE"	2012	"Lancaster"	"1 E-4"	1	134	407	541	329	223	552	554	197	347
"NE"	2012	"Lancaster"	"1 E-5"	1	174	306	480	225	267	492	494	228	249
"NE"	2012	"Lancaster"	"1 E-6"	1	132	419	551	303	261	564	557	214	334
"NE"	2012	"Lancaster"	"1 E-7"	1	226	282	508	206	315	521	513	278	222
"NE"	2012	"Lancaster"	"1 E-8"	1	131	383	514	276	250	526	527	218	301
"NE"	2012	"Lancaster"	"1 E-9"	1	117	257	374	197	196	393	397	159	230
"NE"	2012	"Lancaster"	"1 F-1"	1	233	300	533	216	333	549	549	308	229
"NE"	2012	"Lancaster"	"1 F-2"	1	191	340	531	255	291	546	548	271	265
"NE"	2012	"Lancaster"	"1 F-3"	1	229	393	622	301	341	642	650	313	323
"NE"	2012	"Lancaster"	"1-A"	1	171	189	360	129	243	372	374	223	140
"NE"	2012	"Lancaster"	"10 A"	1	226	284	510	187	339	526	534	310	214
"NE"	2012	"Lancaster"	"10 B-1"	1	260	173	433	116	322	438	435	298	128
"NE"	2012	"Lancaster"	"10 B-2"	1	175	204	379	163	226	389	388	213	165
"NE"	2012	"Lancaster"	"10 B-3"	1	159	187	346	140	216	356	356	194	155
"NE"	2012	"Lancaster"	"10 B-4"	1	263	292	555	236	335	571	574	306	260
"NE"	2012	"Lancaster"	"10 B-5"	1	205	266	471	206	283	489	489	269	208
"NE"	2012	"Lancaster"	"10 C-12"	1	139	361	500	294	216	510	508	189	313
"NE"	2012	"Lancaster"	"10 C-4"	1	158	259	417	209	217	426	423	200	217
"NE"	2012	"Lancaster"	"10 C-5"	1	180	228	408	152	260	412	410	228	174
"NE"	2012	"Lancaster"	"10 C-6"	1	121	179	300	130	177	307	309	165	134
"NE"	2012	"Lancaster"	"10 C-7"	1	188	230	418	182	237	419	420	217	194
"NE"	2012	"Lancaster"	"10 C-8"	1	70	211	281	157	132	289	286	107	175
"NE"	2012	"Lancaster"	"10 D-1"	1	192	206	398	146	263	409	412	242	161
"NE"	2012	"Lancaster"	"10 D-2"	1	199	261	460	205	269	474	475	258	206
"NE"	2012	"Lancaster"	"10 D-3"	1	134	167	301	121	187	308	309	173	129
"NE"	2012	"Lancaster"	"10 D-4"	1	224	282	506	215	304	519	519	279	228
"NE"	2012	"Lancaster"	"10 D-8"	1	209	391	600	301	312	613	614	277	327
"NE"	2012	"Lancaster"	"10 E-1"	1	177	345	522	253	289	542	535	259	263
"NE"	2012	"Lancaster"	"10 E-10"	1	129	245	374	177	216	393	389	196	191
"NE"	2012	"Lancaster"	"10 E-11"	1	78	218	296	155	144	299	301	123	176
"NE"	2012	"Lancaster"	"10 E-12"	1	202	335	537	276	284	560	571	266	286
"NE"	2012	"Lancaster"	"10 E-14"	1	101	291	392	242	162	404	402	150	252
"NE"	2012	"Lancaster"	"10 E-15"	1	105	371	476	310	186	496	491	154	330
"NE"	2012	"Lancaster"	"10 E-16"	1	191	524	715	402	339	741	742	279	457
"NE"	2012	"Lancaster"	"10 E-4"	1	232	359	591	278	331	609	598	298	290
"NE"	2012	"Lancaster"	"10 E-5"	1	244	311	555	237	332	569	568	313	242
"NE"	2012	"Lancaster"	"10 E-7"	1	206	352	558	280	300	580	579	257	304
"NE"	2012	"Lancaster"	"10 E-8"	1	180	370	550	274	291	565	572	267	293
"NE"	2012	"Lancaster"	"10 F-1"	1	166	188	354	148	212	360	362	201	152
"NE"	2012	"Lancaster"	"10 F-10"	1	110	332	442	263	187	450	452	169	276
"NE"	2012	"Lancaster"	"10 F-11"	1	202	353	555	248	317	565	559	277	267
"NE"	2012	"Lancaster"	"10 F-12"	1	164	291	455	219	246	465	466	214	243
"NE"	2012	"Lancaster"	"10 F-14"	1	194	422	616	344	284	628	629	252	368
"NE"	2012	"Lancaster"	"10 F-15"	1	95	307	402	228	178	406	409	151	253
"NE"	2012	"Lancaster"	"10 F-16"	1	119	470	589	400	200	600	601	167	433
"NE"	2012	"Lancaster"	"10 F-2"	1	120	181	301	153	159	312	309	143	158
"NE"	2012	"Lancaster"	"10 F-3"	1	124	241	365	198	172	370	373	170	199
"NE"	2012	"Lancaster"	"10 F-4"	1	172	321	493	247	256	503	499	227	261
"NE"	2012	"Lancaster"	"10 F-5"	1	162	345	507	245	271	516	519	247	260
"NE"	2012	"Lancaster"	"10 F-6"	1	115	290	405	237	178	415	415	163	247
"NE"	2012	"Lancaster"	"10 F-7"	1	144	349	493	248	257	505	503	222	277
"NE"	2012	"Lancaster"	"10 G-1"	1	140	300	440	236	214	450	450	188	260
"NE"	2012	"Lancaster"	"10 G-2"	1	107	378	485	307	182	489	491	172	316
"NE"	2012	"Lancaster"	"10 G-3"	1	168	316	484	239	252	491	494	223	264
"NE"	2012	"Lancaster"	"10 G-4"	1	112	285	397	231	178	409	409	167	237
"NE"	2012	"Lancaster"	"10 G-5"	1	84	313	397	251	153	404	405	130	266
"NE"	2012	"Lancaster"	"10 G-6"	1	162	450	612	364	264	628	630	227	398
"NE"	2012	"Lancaster"	"10 G-7"	1	117	323	440	258	189	447	455	168	285
"NE"	2012	"Lancaster"	"10 H-1"	1	110	375	485	282	210	492	496	184	308
"NE"	2012	"Lancaster"	"10 H-2"	1	102	573	675	452	230	682	687	182	503
"NE"	2012	"Lancaster"	"10 H-3"	1	144	509	653	414	258	672	673	222	445
"NE"	2012	"Lancaster"	"10 H-4"	1	213	583	796	438	372	810	813	308	499
"NE"	2012	"Lancaster"	"10 H-5"	1	183	649	832	555	291	846	853	261	586
"NE"	2012	"Lancaster"	"10 H-6"	1	186	480	666	374	303	677	678	259	415
"NE"	2012	"Lancaster"	"11 A-1"	1	174	169	343	117	239	356	356	231	116
"NE"	2012	"Lancaster"	"11 A-2"	1	219	196	415	135	303	438	442	291	146
"NE"	2012	"Lancaster"	"11 B-1"	1	252	253	505	186	330	516	517	306	201
"NE"	2012	"Lancaster"	"11 D-2"	1	165	189	354	135	242	377	375	227	134
"NE"	2012	"Lancaster"	"11 E-1"	1	219	288	507	211	303	514	520	287	216
"NE"	2012	"Lancaster"	"11 E-10"	1	109	159	268	120	156	276	278	144	126
"NE"	2012	"Lancaster"	"11 E-3"	1	223	307	530	227	318	545	551	287	247
"NE"	2012	"Lancaster"	"11 E-5"	1	128	184	312	156	175	331	327	164	157
"NE"	2012	"Lancaster"	"11 E-6"	1	173	292	465	224	263	487	483	244	222
"NE"	2012	"Lancaster"	"11 E-7"	1	154	201	355	150	221	371	365	197	155
"NE"	2012	"Lancaster"	"12 A-1"	1	184	310	494	217	286	503	503	247	245
"NE"	2012	"Lancaster"	"12 A-10"	1	166	382	548	290	287	577	576	237	324
"NE"	2012	"Lancaster"	"12 A-4"	1	194	325	519	224	307	531	533	273	240
"NE"	2012	"Lancaster"	"12 A-5"	1	209	322	531	245	292	537	545	261	276
"NE"	2012	"Lancaster"	"12 A-7"	1	140	263	403	208	212	420	420	187	227
"NE"	2012	"Lancaster"	"12 A-8"	1	123	328	451	263	203	466	466	156	301
"NE"	2012	"Lancaster"	"12 A-9"	1	137	328	465	248	233	481	487	197	284
"NE"	2012	"Lancaster"	"12 B-1"	1	208	312	520	205	330	535	532	272	248
"NE"	2012	"Lancaster"	"12 B-2"	1	177	255	432	185	268	453	453	247	202
"NE"	2012	"Lancaster"	"12 B-4"	1	173	347	520	278	255	533	527	233	285
"NE"	2012	"Lancaster"	"12 B-6"	1	211	308	519	227	299	526	530	263	259
"NE"	2012	"Lancaster"	"12 B-7"	1	117	335	452	273	183	456	462	171	288
"NE"	2012	"Lancaster"	"12 B-8"	1	100	212	312	159	158	317	317	142	169
"NE"	2012	"Lancaster"	"12 C-2"	1	201	267	468	192	282	474	473	256	209
"NE"	2012	"Lancaster"	"12 C-5"	1	213	292	505	211	303	514	511	283	213
"NE"	2012	"Lancaster"	"12 C-6"	1	212	319	531	234	305	539	543	275	254
"NE"	2012	"Lancaster"	"12 C-7"	1	194	308	502	208	310	518	511	256	247
"NE"	2012	"Lancaster"	"12 D"	1	233	251	484	177	318	495	497	310	175
"NE"	2012	"Lancaster"	"12 F"	1	174	230	404	191	228	419	419	211	200
"NE"	2012	"Lancaster"	"12 G-1"	1	261	318	579	232	371	603	605	348	243
"NE"	2012	"Lancaster"	"12 G-2"	1	92	204	296	154	152	306	306	134	166
"NE"	2012	"Lancaster"	"2 A"	1	287	195	482	128	373	501	488	353	119
"NE"	2012	"Lancaster"	"2 C-1"	1	249	267	516	200	342	542	538	331	201
"NE"	2012	"Lancaster"	"2 C-2"	1	153	223	376	164	218	382	385	212	165
"NE"	2012	"Lancaster"	"2 C-3"	1	129	302	431	229	222	451	449	196	245
"NE"	2012	"Lancaster"	"2 D-1"	1	164	366	530	263	288	551	551	236	297
"NE"	2012	"Lancaster"	"2 D-2"	1	228	399	627	311	336	647	652	318	325
"NE"	2012	"Lancaster"	"2 D-3"	1	99	184	283	132	163	295	300	144	150
"NE"	2012	"Lancaster"	"2 D-5"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Lancaster"	"3 A"	1	279	229	508	164	366	530	540	357	165
"NE"	2012	"Lancaster"	"3 D"	1	116	151	267	125	153	278	287	155	124
"NE"	2012	"Lancaster"	"4 A"	1	252	169	421	115	328	443	440	322	100
"NE"	2012	"Lancaster"	"5 B-1"	1	310	161	471	109	381	490	496	374	105
"NE"	2012	"Lancaster"	"5 C-1"	1	221	162	383	111	286	397	398	264	116
"NE"	2012	"Lancaster"	"5 C-3"	1	231	165	396	119	289	408	407	277	124
"NE"	2012	"Lancaster"	"5 E-3"	1	169	304	473	226	263	489	487	231	246
"NE"	2012	"Lancaster"	"5 E-4"	1	156	284	440	222	229	451	446	214	220
"NE"	2012	"Lancaster"	"5 E-5"	1	121	307	428	242	198	440	439	168	268
"NE"	2012	"Lancaster"	"5 E-6"	1	140	322	462	248	222	470	478	195	275
"NE"	2012	"Lancaster"	"5 E-7"	1	145	524	669	428	255	683	681	215	460
"NE"	2012	"Lancaster"	"5 E-8"	1	140	515	655	434	233	667	671	209	456
"NE"	2012	"Lancaster"	"6 A-1"	1	432	179	611	122	513	635	645	513	119
"NE"	2012	"Lancaster"	"6 D-2"	1	355	247	602	181	435	616	611	415	176
"NE"	2012	"Lancaster"	"6 E-1"	1	308	214	522	138	401	539	539	367	154
"NE"	2012	"Lancaster"	"6 E-2"	1	269	254	523	182	351	533	535	315	211
"NE"	2012	"Lancaster"	"6 F-1"	1	281	275	556	215	362	577	576	323	230
"NE"	2012	"Lancaster"	"7 A"	1	272	179	451	129	343	472	470	327	127
"NE"	2012	"Lancaster"	"7 D-2"	1	268	215	483	149	356	505	503	329	159
"NE"	2012	"Lancaster"	"8 A"	1	174	119	293	86	216	302	305	208	91
"NE"	2012	"Lancaster"	"8 C-2"	1	320	246	566	168	407	575	579	389	173
"NE"	2012	"Lancaster"	"9 A-1"	1	279	154	433	111	333	444	446	315	115
"NE"	2012	"Lancaster"	"9 B-1"	1	233	171	404	118	294	412	417	272	127
"NE"	2012	"Lancaster"	"9 C-1"	1	330	203	533	127	428	555	556	394	129
"NE"	2012	"Lancaster"	"9 D-1"	1	190	180	370	126	261	387	387	243	128
"NE"	2012	"Lancaster"	"9 E-1"	1	286	260	546	193	370	563	563	353	196
"NE"	2012	"Lancaster"	"9 E-2"	1	284	295	579	217	378	595	597	354	231
"NE"	2012	"Lancaster"	"9 E-4"	1	241	269	510	192	336	528	527	305	214
"NE"	2012	"Lancaster"	"9 E-5"	1	256	261	517	175	355	530	533	316	209
"NE"	2012	"Lancaster"	"9 F-1"	1	187	328	515	239	301	540	538	270	258
"NE"	2012	"Lancaster"	"9 F-10"	1	129	246	375	187	205	392	398	185	201
"NE"	2012	"Lancaster"	"9 F-11"	1	144	283	427	207	223	430	436	194	232
"NE"	2012	"Lancaster"	"9 F-2"	1	264	357	621	274	378	652	647	343	284
"NE"	2012	"Lancaster"	"9 F-3"	1	193	364	557	296	277	573	571	255	310
"NE"	2012	"Lancaster"	"9 F-4"	1	204	298	502	200	308	508	510	281	220
"NE"	2012	"Lancaster"	"9 F-5"	1	185	273	458	209	267	476	480	236	232
"NE"	2012	"Lancaster"	"9 F-9"	1	144	264	408	205	210	415	417	188	222
"NE"	2012	"Lancaster"	"9 G-1"	1	109	359	468	286	196	482	484	179	301
"NE"	2012	"Lancaster"	"9 G-2"	1	177	346	523	251	287	538	539	254	278
"NE"	2012	"Lancaster"	"9 G-3"	1	134	296	430	233	214	447	445	198	245
"NE"	2012	"Lancaster"	"9 G-4"	1	186	305	491	226	278	504	511	260	238
"NE"	2012	"Lancaster"	"9 G-5"	1	144	371	515	310	219	529	531	202	320
"NE"	2012	"Lancaster"	"9 G-6"	1	154	319	473	230	254	484	486	233	246
"NE"	2012	"Lancaster"	"9 G-7"	1	126	305	431	234	209	443	446	191	253
"NE"	2012	"Lancaster"	"9 G-8"	1	157	378	535	304	246	550	546	224	313
"NE"	2012	"Lancaster"	"9 G-9"	1	115	379	494	320	191	511	514	152	359
"NE"	2012	"Lancaster"	"9 H-1"	1	116	427	543	355	204	559	559	153	403
"NE"	2012	"Lancaster"	"9 H-2"	1	161	462	623	358	291	649	652	264	379
"NE"	2012	"Lancaster"	"9 H-3"	1	177	334	511	270	258	528	539	252	279
"NE"	2012	"Lancaster"	"9 H-4"	1	134	367	501	296	212	508	505	186	316
"NE"	2012	"Lancaster"	"9 H-5"	1	201	443	644	330	338	668	678	289	374
"NE"	2012	"Lancaster"	"9 H-6"	1	115	432	547	337	216	553	560	181	371
"NE"	2012	"Lancaster"	"9 H-7"	1	88	324	412	275	157	432	438	132	297
"NE"	2012	"Lancaster"	"Buda"	1	88	250	338	216	123	339	337	104	227
"NE"	2012	"Lancaster"	"Centerville"	1	133	432	565	391	180	571	574	159	408
"NE"	2012	"Lancaster"	"Denton"	1	224	580	804	509	324	833	828	282	538
"NE"	2012	"Lancaster"	"EV/AB"	1	14048	16645	30693	12846	18630	31476	31500	17484	13644
"NE"	2012	"Lancaster"	"Elk"	1	111	331	442	260	194	454	457	177	277
"NE"	2012	"Lancaster"	"Garfield #1"	1	3	10	13	9	3	12	13	3	10
"NE"	2012	"Lancaster"	"Grant #1"	1	117	440	557	372	203	575	573	174	394
"NE"	2012	"Lancaster"	"Grant #2"	1	43	147	190	120	71	191	192	62	127
"NE"	2012	"Lancaster"	"Grant #3"	1	114	406	520	342	186	528	530	152	375
"NE"	2012	"Lancaster"	"Grant #4"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Lancaster"	"Hickman"	1	158	490	648	368	286	654	659	235	407
"NE"	2012	"Lancaster"	"Middle Creek"	1	111	276	387	229	165	394	397	143	248
"NE"	2012	"Lancaster"	"Murdock South"	1	50	138	188	115	76	191	193	65	128
"NE"	2012	"Lancaster"	"Nemaha"	1	164	414	578	316	274	590	590	239	341
"NE"	2012	"Lancaster"	"New/Former Resident"	1	0	0	0	0	0	0	17	11	5
"NE"	2012	"Lancaster"	"North Bluff"	1	3	4	7	6	2	8	8	2	6
"NE"	2012	"Lancaster"	"Oak"	1	111	322	433	285	162	447	444	143	290
"NE"	2012	"Lancaster"	"Panama"	1	74	255	329	222	118	340	342	102	232
"NE"	2012	"Lancaster"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Lancaster"	"Rock Creek"	1	90	230	320	190	141	331	333	117	211
"NE"	2012	"Lancaster"	"Saltillo #1"	1	87	322	409	269	144	413	415	126	284
"NE"	2012	"Lancaster"	"Saltillo #2"	1	112	455	567	385	191	576	577	160	406
"NE"	2012	"Lancaster"	"South Pass"	1	75	334	409	290	129	419	420	107	309
"NE"	2012	"Lancaster"	"Stevens Creek"	1	67	210	277	176	107	283	287	88	195
"NE"	2012	"Lancaster"	"Stockton"	1	56	222	278	200	82	282	285	64	214
"NE"	2012	"Lancaster"	"Waverly #2"	1	108	315	423	290	140	430	440	131	297
"NE"	2012	"Lancaster"	"Waverly North"	1	178	409	587	353	251	604	608	225	372
"NE"	2012	"Lancaster"	"Waverly South"	1	157	481	638	378	286	664	669	236	424
"NE"	2012	"Lancaster"	"West Salt"	1	137	351	488	295	207	502	498	173	316
"NE"	2012	"Lancaster"	"Yankee Hill East"	1	49	127	176	90	94	184	184	81	99
"NE"	2012	"Lancaster"	"Yankee Hill West"	1	151	454	605	379	243	622	630	219	407
"NE"	2012	"Lincoln"	"BRADY"	3	60	339	399	300	101	401	400	78	315
"NE"	2012	"Lincoln"	"EIGHTH"	3	155	452	607	398	210	608	609	173	429
"NE"	2012	"Lincoln"	"EV/AB"	3	1271	2702	3973	2434	1595	4029	4011	1403	2523
"NE"	2012	"Lincoln"	"FIFTEENTH"	3	90	226	316	184	125	309	312	100	198
"NE"	2012	"Lincoln"	"FIFTH"	3	63	149	212	133	77	210	207	67	138
"NE"	2012	"Lincoln"	"FIRST"	3	177	421	598	375	225	600	603	187	397
"NE"	2012	"Lincoln"	"FOURTH"	3	70	203	273	185	89	274	277	72	198
"NE"	2012	"Lincoln"	"HALL"	3	126	483	609	463	151	614	614	121	476
"NE"	2012	"Lincoln"	"HERSHEY"	3	139	507	646	493	154	647	642	116	504
"NE"	2012	"Lincoln"	"HINMAN"	3	55	207	262	201	65	266	267	61	202
"NE"	2012	"Lincoln"	"MAXWELL"	3	63	233	296	219	80	299	300	69	230
"NE"	2012	"Lincoln"	"MEDICINE"	3	13	118	131	111	18	129	131	11	118
"NE"	2012	"Lincoln"	"NINTH"	3	137	374	511	332	189	521	518	144	359
"NE"	2012	"Lincoln"	"New/Former Resident"	3	0	0	0	0	0	0	5	0	5
"NE"	2012	"Lincoln"	"OSGOOD"	3	132	641	773	607	164	771	776	116	641
"NE"	2012	"Lincoln"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Lincoln"	"SECOND"	3	115	300	415	266	152	418	419	132	274
"NE"	2012	"Lincoln"	"SELLERS"	3	75	298	373	293	85	378	375	71	300
"NE"	2012	"Lincoln"	"SEVENTH"	3	156	480	636	446	187	633	633	165	461
"NE"	2012	"Lincoln"	"SIXTEENTH"	3	109	208	317	189	130	319	320	109	197
"NE"	2012	"Lincoln"	"SIXTH"	3	274	649	923	577	357	934	939	314	604
"NE"	2012	"Lincoln"	"SUTHERLAND"	3	133	533	666	479	194	673	666	141	504
"NE"	2012	"Lincoln"	"TENTH"	3	245	539	784	486	318	804	795	259	511
"NE"	2012	"Lincoln"	"THIRD"	3	124	233	357	234	133	367	366	116	240
"NE"	2012	"Lincoln"	"THIRTEENTH"	3	232	449	681	401	283	684	677	258	402
"NE"	2012	"Lincoln"	"TWELFTH"	3	123	305	428	264	169	433	431	138	272
"NE"	2012	"Lincoln"	"WALLACE"	3	34	221	255	215	47	262	260	29	230
"NE"	2012	"Logan"	"EV/AB"	3	18	73	91	74	17	91	91	19	70
"NE"	2012	"Logan"	"Logan County"	3	50	286	336	283	59	342	340	49	286
"NE"	2012	"Logan"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Logan"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Loup"	"1 - SAWYER"	3	68	275	343	281	76	357	356	62	290
"NE"	2012	"Loup"	"EV/AB"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Loup"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Loup"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Madison"	"Battle Creek City-BC Pct 01"	1	71	542	613	485	151	636	626	123	493
"NE"	2012	"Madison"	"EV/AB"	1	630	1762	2392	1585	855	2440	2437	816	1555
"NE"	2012	"Madison"	"Fairview-Kalamazoo-GG 01"	1	9	177	186	173	14	187	187	14	172
"NE"	2012	"Madison"	"MG-Jefferson-Grove-High 01"	1	55	348	403	312	110	422	424	100	317
"NE"	2012	"Madison"	"Madison City"	1	93	361	454	331	149	480	474	136	319
"NE"	2012	"Madison"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Madison"	"Norfolk 1-1"	1	85	571	656	506	162	668	670	150	509
"NE"	2012	"Madison"	"Norfolk 1-2"	1	94	473	567	419	153	572	567	151	394
"NE"	2012	"Madison"	"Norfolk 1-3"	1	96	394	490	354	144	498	496	131	358
"NE"	2012	"Madison"	"Norfolk 2-1"	1	144	850	994	775	236	1011	1017	207	803
"NE"	2012	"Madison"	"Norfolk 2-2"	1	99	757	856	665	200	865	862	168	683
"NE"	2012	"Madison"	"Norfolk 2-3"	1	129	702	831	636	201	837	846	178	656
"NE"	2012	"Madison"	"Norfolk 3-1"	1	116	415	531	360	181	541	537	159	365
"NE"	2012	"Madison"	"Norfolk 3-2"	1	85	361	446	314	135	449	449	128	311
"NE"	2012	"Madison"	"Norfolk 3-3"	1	120	529	649	495	168	663	665	175	473
"NE"	2012	"Madison"	"Norfolk 4-1"	1	101	310	411	266	148	414	412	142	264
"NE"	2012	"Madison"	"Norfolk 4-2"	1	92	531	623	446	180	626	629	171	445
"NE"	2012	"Madison"	"Norfolk 4-3"	1	100	350	450	292	169	461	458	161	277
"NE"	2012	"Madison"	"Norfolk Pct 01"	1	61	503	564	475	99	574	576	102	465
"NE"	2012	"Madison"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Madison"	"School-Emer-Shell Crk-NG 01"	1	60	326	386	300	105	405	406	96	304
"NE"	2012	"Madison"	"Tilden 2nd Ward"	1	38	217	255	200	59	259	259	50	204
"NE"	2012	"Madison"	"Union-Madison 01"	1	15	171	186	177	20	197	195	21	171
"NE"	2012	"Madison"	"Valley Pct 01"	1	47	422	469	394	82	476	479	78	396
"NE"	2012	"Madison"	"Warnerville Pct 01"	1	18	136	154	129	25	154	157	28	128
"NE"	2012	"McPherson"	"EV/AB"	3	8	71	79	77	5	82	81	9	70
"NE"	2012	"McPherson"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"McPherson"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"McPherson"	"Tryon 01"	3	36	170	206	176	35	211	209	32	167
"NE"	2012	"Merrick"	"CENTRAL"	3	10	32	42	34	12	46	44	7	34
"NE"	2012	"Merrick"	"CHAPMAN"	3	43	143	186	142	46	188	188	52	134
"NE"	2012	"Merrick"	"CLARKSVILLE EAST"	3	31	86	117	93	33	126	122	31	91
"NE"	2012	"Merrick"	"CLARKSVILLE WEST"	3	21	92	113	77	35	112	112	25	87
"NE"	2012	"Merrick"	"EV/AB"	3	173	337	510	330	190	520	506	177	319
"NE"	2012	"Merrick"	"LONE TREE NORTH"	3	39	145	184	141	44	185	184	49	133
"NE"	2012	"Merrick"	"LONE TREE SOUTH"	3	17	74	91	81	12	93	93	12	79
"NE"	2012	"Merrick"	"LOUP"	3	70	179	249	185	71	256	248	74	172
"NE"	2012	"Merrick"	"MEAD"	3	8	78	86	74	11	85	87	10	77
"NE"	2012	"Merrick"	"MIDLAND"	3	23	75	98	66	34	100	100	29	69
"NE"	2012	"Merrick"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Merrick"	"PRAIRIE CREEK"	3	38	141	179	151	37	188	187	26	159
"NE"	2012	"Merrick"	"PRAIRIE ISLAND"	3	17	45	62	41	26	67	66	19	47
"NE"	2012	"Merrick"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Merrick"	"SILVER CREEK"	3	59	180	239	159	85	244	246	63	169
"NE"	2012	"Merrick"	"VIEREGG"	3	126	214	340	224	118	342	349	118	225
"NE"	2012	"Merrick"	"WARD 1"	3	97	357	454	347	114	461	464	113	344
"NE"	2012	"Merrick"	"WARD 2"	3	90	379	469	346	128	474	479	120	351
"NE"	2012	"Morrill"	"BROADWATER"	3	31	145	176	141	38	179	172	37	129
"NE"	2012	"Morrill"	"EAST BAYARD"	3	76	338	414	316	105	421	419	91	324
"NE"	2012	"Morrill"	"EAST CAMP CLARKE"	3	53	289	342	280	70	350	347	65	279
"NE"	2012	"Morrill"	"EV/AB"	3	82	226	308	204	111	315	309	86	214
"NE"	2012	"Morrill"	"GILCHRIST"	3	2	29	31	26	3	29	30	3	27
"NE"	2012	"Morrill"	"HAYNES"	3	4	56	60	59	3	62	61	2	55
"NE"	2012	"Morrill"	"NORTH CAMP CLARKE"	3	33	179	212	174	41	215	211	36	168
"NE"	2012	"Morrill"	"New/Former Resident"	3	0	0	0	0	0	0	4	3	1
"NE"	2012	"Morrill"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Morrill"	"REDINGTON"	3	4	51	55	47	8	55	54	9	45
"NE"	2012	"Morrill"	"WEST BAYARD"	3	59	242	301	215	85	300	300	69	227
"NE"	2012	"Morrill"	"WEST CAMP CLARKE"	3	50	220	270	213	58	271	273	54	212
"NE"	2012	"Nance"	"BGCP"	3	54	212	266	219	70	289	289	61	221
"NE"	2012	"Nance"	"CLFWE"	3	77	158	235	183	70	253	249	61	186
"NE"	2012	"Nance"	"CTS"	3	53	103	156	99	58	157	159	57	99
"NE"	2012	"Nance"	"EV/AB"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nance"	"FULLERTON"	3	182	331	513	327	220	547	547	186	351
"NE"	2012	"Nance"	"GENOA I"	3	53	115	168	105	64	169	175	64	105
"NE"	2012	"Nance"	"GENOA II"	3	40	147	187	135	58	193	198	52	144
"NE"	2012	"Nance"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nance"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nemaha"	"1st Douglas - Glenrock"	3	100	184	284	175	126	301	299	116	177
"NE"	2012	"Nemaha"	"2nd Douglas"	3	139	209	348	208	162	370	364	136	220
"NE"	2012	"Nemaha"	"3rd Douglas"	3	113	244	357	221	160	381	373	116	250
"NE"	2012	"Nemaha"	"4th Douglas"	3	95	254	349	230	150	380	375	114	255
"NE"	2012	"Nemaha"	"Brownville"	3	69	94	163	100	78	178	177	75	99
"NE"	2012	"Nemaha"	"EV/AB"	3	240	408	648	404	296	700	704	276	417
"NE"	2012	"Nemaha"	"Lafayette"	3	41	77	118	73	56	129	129	47	80
"NE"	2012	"Nemaha"	"Nemaha"	3	42	54	96	60	51	111	112	41	69
"NE"	2012	"Nemaha"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nemaha"	"Peru"	3	80	137	217	142	101	243	242	90	144
"NE"	2012	"Nemaha"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Nemaha"	"Washington - Benton"	3	99	304	403	288	136	424	426	117	301
"NE"	2012	"Nuckolls"	"Beaver 1"	3	95	218	313	206	104	310	314	84	227
"NE"	2012	"Nuckolls"	"Beaver 2"	3	74	217	291	191	101	292	293	85	202
"NE"	2012	"Nuckolls"	"Beaver 3"	3	95	178	273	177	100	277	274	79	193
"NE"	2012	"Nuckolls"	"EV/AB"	3	72	188	260	172	99	271	274	87	180
