state	year	parish	ward	precinct	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_d2v	g2012_USH_dv	g2012_USH_r2v	g2012_USH_r3v	g2012_USH_rv	g2012_USH_tv
"LA"	2012	"St. James"	"00"	"07"	338	2	340.0	2	75	158	1		15	252
"LA"	2012	"St. James"	"00"	"07A"	126	0	126.0	2	32	48	0		7	87
"LA"	2012	"St. James"	"00"	"08"	121	392	520.0	2	89	91	51		185	425
"LA"	2012	"St. James"	"00"	"08A"	30	64	96.0	2	26	11	4		37	79
"LA"	2012	"St. James"	"00"	"08B"	35	220	258.0	2	56	20	29		101	208
"LA"	2012	"St. James"	"00"	"08C"	6	31	37.0	2	6	5	3		18	33
"LA"	2012	"St. James"	"00"	"09"	79	567	656.0	2	149	100	63		217	549
"LA"	2012	"St. James"	"00"	"09A"	6	128	135.0	2	18	12	21		61	117
"LA"	2012	"St. James"	"00"	"10"	126	73	203.0	2	43	58	13		42	156
"LA"	2012	"St. James"	"00"	"11"	253	88	342.0	2	83	100	17		57	258
"LA"	2012	"St. James"	"00"	"12"	303	56	359.0	2	105	71	8		55	239
"LA"	2012	"St. James"	"00"	"13"	513	13	531.0	2	125	213	1		56	395
"LA"	2012	"St. James"	"00"	"14"	563	59	627.0	2	149	287	3		67	511
"LA"	2012	"St. James"	"00"	"15"	183	33	218.0	2	41	98	2		29	171
"LA"	2012	"St. James"	"00"	"15A"	72	36	108.0	2	22	43	5		18	89
"LA"	2012	"St. James"	"00"	"15B"	7	5	12.0	2	3	5	1		0	9
"LA"	2012	"St. James"	"00"	"15C"	5	2	7.0	2	3	0	0		1	4
"LA"	2012	"St. James"	"00"	"16"	701	115	818.0	2	184	292	20		89	586
"LA"	2012	"St. James"	"00"	"16A"	45	86	136.0	2	25	49	11		28	115
"LA"	2012	"St. James"	"00"	"16B"	48	57	105.0	2	22	28	7		27	86
"LA"	2012	"St. James"	"00"	"17"	273	244	524.0	2	108	145	31		115	410
"LA"	2012	"St. James"	"00"	"17A"	30	57	89.0	2	27	16	9		20	72
"LA"	2012	"St. James"	"00"	"17B"	4	0	4.0	2	0	4	0		0	4
"LA"	2012	"St. James"	"00"	"18"	272	316	593.0	2	134	140	38		126	450
"LA"	2012	"St. James"	"Early Voting"		1509	970	2511.0		560	1110	156	0	542	2398
"LA"	2012	"St. James"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"St. John The Baptist"	"01"	"01"	26	53	80.0	2	19	13	10		20	68
"LA"	2012	"St. John The Baptist"	"01"	"02"	548	13	564.0	2	124	280	4		43	453
"LA"	2012	"St. John The Baptist"	"01"	"03"	734	37	777.0	2	176	369	1		58	604
"LA"	2012	"St. John The Baptist"	"01"	"04"	379	54	436.0	2	105	163	9		47	332
"LA"	2012	"St. John The Baptist"	"01"	"05"	418	49	469.0	2	151	186	5		34	378
"LA"	2012	"St. John The Baptist"	"01"	"06"	37	6	45.0	2	11	21	0		4	36
"LA"	2012	"St. John The Baptist"	"01"	"07"	11	27	40.0	2	10	3	4		12	29
"LA"	2012	"St. John The Baptist"	"01"	"08"	44	79	129.0	2	34	27	6		31	103
"LA"	2012	"St. John The Baptist"	"01"	"09"	13	9	22.0	2	5	8	0		6	19
"LA"	2012	"St. John The Baptist"	"02"	"01"	248	306	562.0	2	137	126	28		141	440
"LA"	2012	"St. John The Baptist"	"02"	"02"	520	141	668.0	2	187	182	11		79	467
"LA"	2012	"St. John The Baptist"	"02"	"03"	317	380	714.0	2	178	162	36		167	555
"LA"	2012	"St. John The Baptist"	"02"	"04"	82	445	535.0	2	123	51	50		172	405
"LA"	2012	"St. John The Baptist"	"02"	"05"	3	13	18.0	2	5	1	2		1	12
"LA"	2012	"St. John The Baptist"	"02"	"06"	67	39	106.0	2	30	41	2		18	94
"LA"	2012	"St. John The Baptist"	"03"	"01"	241	118	363.0	2	97	117	11		60	289
"LA"	2012	"St. John The Baptist"	"03"	"02"	329	49	379.0	2	91	122	4		40	258
"LA"	2012	"St. John The Baptist"	"03"	"03"	620	3	628.0	2	153	308	3		24	489
"LA"	2012	"St. John The Baptist"	"03"	"04"	670	124	802.0	2	254	289	9		72	632
"LA"	2012	"St. John The Baptist"	"03"	"06"	4	34	39.0	2	7	7	1		12	28
"LA"	2012	"St. John The Baptist"	"04"	"01"	2	3	5.0	2	0	2	0		1	3
"LA"	2012	"St. John The Baptist"	"04"	"02"	279	257	542.0	2	133	134	34		121	440
"LA"	2012	"St. John The Baptist"	"04"	"03"	480	78	565.0	2	158	217	7		52	439
"LA"	2012	"St. John The Baptist"	"04"	"08"	26	33	60.0	6					24	41
"LA"	2012	"St. John The Baptist"	"04"	"09"	30	18	49.0	2	11	10	3		7	32
"LA"	2012	"St. John The Baptist"	"04"	"10"	26	4	30.0	6					5	18
"LA"	2012	"St. John The Baptist"	"04"	"11"	23	1	24.0	2	8	7	0		1	17
"LA"	2012	"St. John The Baptist"	"04"	"12"	18	0	18.0	6					2	10
"LA"	2012	"St. John The Baptist"	"04"	"13"	0	0	0.0	6					0	0
"LA"	2012	"St. John The Baptist"	"04"	"14"	312	213	534.0	2	128	152	28		128	449
"LA"	2012	"St. John The Baptist"	"05"	"01"	15	83	98.0	2	23	13	8		28	72
"LA"	2012	"St. John The Baptist"	"05"	"02"	148	68	218.0	2	57	83	7		37	189
"LA"	2012	"St. John The Baptist"	"05"	"03"	391	477	886.0	6					415	630
"LA"	2012	"St. John The Baptist"	"05"	"04"	240	450	705.0	6					352	484
"LA"	2012	"St. John The Baptist"	"05"	"06"	37	96	139.0	6					77	100
"LA"	2012	"St. John The Baptist"	"05"	"07"	70	159	234.0	6					117	151
"LA"	2012	"St. John The Baptist"	"05"	"08"	11	106	118.0	2	11	6	15		59	95
"LA"	2012	"St. John The Baptist"	"06"	"01"	426	309	750.0	2	177	175	30		174	575
"LA"	2012	"St. John The Baptist"	"06"	"03"	611	48	663.0	2	197	239	12		37	493
"LA"	2012	"St. John The Baptist"	"06"	"04"	344	36	389.0	2	110	177	6		22	320
"LA"	2012	"St. John The Baptist"	"06"	"05"	35	67	104.0	6					51	64
"LA"	2012	"St. John The Baptist"	"06"	"06"	196	22	218.0	2	55	87	5		15	162
"LA"	2012	"St. John The Baptist"	"07"	"02"	249	446	707.0	6					384	512
"LA"	2012	"St. John The Baptist"	"07"	"03"	125	239	370.0	6					201	268
"LA"	2012	"St. John The Baptist"	"07"	"04"	135	267	411.0	6					243	319
"LA"	2012	"St. John The Baptist"	"07"	"05"	43	100	147.0	6					70	103
"LA"	2012	"St. John The Baptist"	"07"	"07"	155	176	331.0	2	51	91	16		114	275
"LA"	2012	"St. John The Baptist"	"07"	"08"	146	292	454.0	6					207	302
"LA"	2012	"St. John The Baptist"	"Early Voting"		3294	1593	4977.0		808	1863	91	0	1398	4652
"LA"	2012	"St. John The Baptist"	"Provisional Votes"		1	0	1.0		0	0	0	0	0	0
"LA"	2012	"St. Landry"	"01"	"01"	289	12	304.0	5					41	140
"LA"	2012	"St. Landry"	"01"	"02"	326	82	413.0	4					90	167
"LA"	2012	"St. Landry"	"01"	"02A"	270	76	350.0	4					97	188
"LA"	2012	"St. Landry"	"01"	"03"	154	217	375.0	4					191	263
"LA"	2012	"St. Landry"	"01"	"03A"	240	242	485.0	4					225	325
"LA"	2012	"St. Landry"	"01"	"04"	323	34	359.0	5					66	193
"LA"	2012	"St. Landry"	"01"	"04A"	107	7	116.0	5					18	54
"LA"	2012	"St. Landry"	"01"	"05"	134	152	293.0	4					133	182
"LA"	2012	"St. Landry"	"01"	"06"	32	153	189.0	5					123	148
"LA"	2012	"St. Landry"	"01"	"06A"	18	109	128.0	5					77	81
"LA"	2012	"St. Landry"	"01"	"07"	359	0	361.0	5					25	140
"LA"	2012	"St. Landry"	"01"	"08"	100	31	132.0	5					32	77
"LA"	2012	"St. Landry"	"01"	"09"	402	20	423.0	5					51	212
"LA"	2012	"St. Landry"	"01"	"10"	169	446	623.0	5					377	511
"LA"	2012	"St. Landry"	"01"	"10A"	88	30	118.0	5					42	70
"LA"	2012	"St. Landry"	"01"	"11"	341	36	381.0	5					58	194
"LA"	2012	"St. Landry"	"01"	"12"	121	256	388.0	5					235	325
"LA"	2012	"St. Landry"	"01"	"13"	382	89	481.0	5					92	244
"LA"	2012	"St. Landry"	"01"	"14"	210	126	340.0	4					107	171
"LA"	2012	"St. Landry"	"01"	"14A"	110	4	114.0	4					20	49
"LA"	2012	"St. Landry"	"01"	"15"	316	46	366.0	5					49	175
"LA"	2012	"St. Landry"	"01"	"15A"	242	1	245.0	5					22	98
"LA"	2012	"St. Landry"	"01"	"16"	285	146	437.0	5					132	239
"LA"	2012	"St. Landry"	"01"	"17"	272	792	1080.0	5					687	881
"LA"	2012	"St. Landry"	"01"	"18"	369	6	376.0	5					39	169
"LA"	2012	"St. Landry"	"01"	"19"	103	134	239.0	4					116	152
"LA"	2012	"St. Landry"	"01"	"20"	249	117	368.0	5					101	211
"LA"	2012	"St. Landry"	"01"	"21"	361	70	439.0	5					84	241
"LA"	2012	"St. Landry"	"01"	"22"	383	41	428.0	5					62	200
"LA"	2012	"St. Landry"	"01"	"23"	417	301	728.0	4					254	409
"LA"	2012	"St. Landry"	"01"	"24"	127	244	375.0	4					201	263
"LA"	2012	"St. Landry"	"01"	"25"	321	2	325.0	5					30	134
"LA"	2012	"St. Landry"	"01"	"26"	45	250	297.0	5					182	221
"LA"	2012	"St. Landry"	"01"	"26A"	60	232	297.0	5					175	226
"LA"	2012	"St. Landry"	"01"	"28"	192	447	647.0	5					363	503
"LA"	2012	"St. Landry"	"01"	"28A"	146	183	342.0	5					150	249
"LA"	2012	"St. Landry"	"01"	"29"	577	9	588.0	5					67	272
"LA"	2012	"St. Landry"	"02"	"01"	441	84	534.0	4					106	269
"LA"	2012	"St. Landry"	"02"	"02"	53	354	416.0	3		26	121	8	227	385
"LA"	2012	"St. Landry"	"02"	"02A"	65	55	124.0	3		29	26	1	54	112
"LA"	2012	"St. Landry"	"02"	"03"	102	419	531.0	4					311	364
"LA"	2012	"St. Landry"	"02"	"04 Y"	357	287	656.0	4					261	390
"LA"	2012	"St. Landry"	"02"	"04 Z"	344	295	649.0	4					249	374
"LA"	2012	"St. Landry"	"02"	"05"	47	163	213.0	4					129	151
"LA"	2012	"St. Landry"	"02"	"05A"	60	198	264.0	4					150	177
"LA"	2012	"St. Landry"	"02"	"05B"	46	191	238.0	4					152	180
"LA"	2012	"St. Landry"	"02"	"06"	8	55	64.0	3		6	11	0	43	60
"LA"	2012	"St. Landry"	"02"	"07"	17	73	90.0	4					52	62
"LA"	2012	"St. Landry"	"02"	"08"	38	147	188.0	3		22	42	1	98	166
"LA"	2012	"St. Landry"	"02"	"09"	102	199	305.0	4					178	220
"LA"	2012	"St. Landry"	"03"	"01"	64	464	533.0	5					292	350
"LA"	2012	"St. Landry"	"03"	"02"	108	228	341.0	4					177	224
"LA"	2012	"St. Landry"	"03"	"02A"	98	222	324.0	4					188	239
"LA"	2012	"St. Landry"	"03"	"03"	104	351	460.0	3		50	161	8	174	395
"LA"	2012	"St. Landry"	"03"	"04"	149	297	453.0	5					211	293
"LA"	2012	"St. Landry"	"03"	"05"	95	616	721.0	5					418	494
"LA"	2012	"St. Landry"	"03"	"06"	261	309	575.0	5					228	346
"LA"	2012	"St. Landry"	"04"	"02"	422	260	694.0	5					195	365
"LA"	2012	"St. Landry"	"04"	"03"	338	537	884.0	5					391	548
"LA"	2012	"St. Landry"	"04"	"04"	158	190	351.0	5					171	222
"LA"	2012	"St. Landry"	"04"	"05"	16	250	268.0	5					167	200
"LA"	2012	"St. Landry"	"04"	"06"	42	30	72.0	5					26	37
"LA"	2012	"St. Landry"	"04"	"07"	55	470	536.0	5					355	432
"LA"	2012	"St. Landry"	"04"	"08"	92	41	134.0	4					36	63
"LA"	2012	"St. Landry"	"04"	"09"	23	105	129.0	5					83	96
"LA"	2012	"St. Landry"	"04"	"10"	94	47	143.0	5					48	65
"LA"	2012	"St. Landry"	"04"	"11"	284	17	302.0	5					33	128
"LA"	2012	"St. Landry"	"04"	"12"	64	519	592.0	5					373	426
"LA"	2012	"St. Landry"	"04"	"12A"	71	171	247.0	5					123	155
"LA"	2012	"St. Landry"	"04"	"13"	19	218	242.0	5					160	179
"LA"	2012	"St. Landry"	"05"	"01"	70	178	248.0	4					128	151
"LA"	2012	"St. Landry"	"05"	"02"	78	530	615.0	4					392	430
"LA"	2012	"St. Landry"	"05"	"03"	540	145	692.0	4					141	303
"LA"	2012	"St. Landry"	"05"	"04"	12	93	106.0	4					76	79
"LA"	2012	"St. Landry"	"05"	"05"	379	201	583.0	4					171	275
"LA"	2012	"St. Landry"	"05"	"06"	44	152	197.0	4					123	147
"LA"	2012	"St. Landry"	"05"	"08"	70	195	270.0	4					138	167
"LA"	2012	"St. Landry"	"06"	"01"	199	200	403.0	4					173	258
"LA"	2012	"St. Landry"	"06"	"01A"	20	175	199.0	4					147	160
"LA"	2012	"St. Landry"	"06"	"02"	94	372	477.0	4					317	367
"LA"	2012	"St. Landry"	"06"	"03"	262	236	502.0	4					206	298
"LA"	2012	"St. Landry"	"06"	"03A"	111	88	203.0	4					81	127
"LA"	2012	"St. Landry"	"06"	"04"	263	487	759.0	4					376	496
"LA"	2012	"St. Landry"	"06"	"05"	20	52	72.0	4					39	52
"LA"	2012	"St. Landry"	"06"	"05A"	29	1	30.0	4					5	10
"LA"	2012	"St. Landry"	"06"	"05B"	37	28	65.0	4					22	37
"LA"	2012	"St. Landry"	"06"	"06"	179	201	390.0	4					178	251
"LA"	2012	"St. Landry"	"06"	"07"	84	645	742.0	4					514	562
"LA"	2012	"St. Landry"	"06"	"08"	105	304	412.0	4					260	311
"LA"	2012	"St. Landry"	"06"	"09"	148	199	352.0	4					175	240
"LA"	2012	"St. Landry"	"06"	"10"	255	88	343.0	4					96	188
"LA"	2012	"St. Landry"	"06"	"11"	69	134	205.0	4					111	150
"LA"	2012	"St. Landry"	"06"	"11A"	168	71	239.0	4					71	133
"LA"	2012	"St. Landry"	"06"	"11B"	112	87	199.0	4					87	129
"LA"	2012	"St. Landry"	"06"	"13"	18	202	224.0	4					142	154
"LA"	2012	"St. Landry"	"06"	"14"	83	425	528.0	4					330	394
"LA"	2012	"St. Landry"	"06"	"15"	443	37	485.0	4					88	237
"LA"	2012	"St. Landry"	"06"	"16"	60	100	161.0	4					84	103
"LA"	2012	"St. Landry"	"06"	"16A"	262	107	372.0	4					104	197
"LA"	2012	"St. Landry"	"Early Voting"		2577	2737	5351.0		0	23	41	2	2830	4677
"LA"	2012	"St. Landry"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"St. Martin"	"01"	"1"	81	287	371.0	3		35	246	2	73	357
"LA"	2012	"St. Martin"	"01"	"2"	23	83	109.0	3		14	45	7	33	100
"LA"	2012	"St. Martin"	"01"	"3"	45	92	139.0	3		18	81	1	24	127
"LA"	2012	"St. Martin"	"01"	"4"	76	225	307.0	3		39	198	4	52	296
"LA"	2012	"St. Martin"	"01"	"5"	37	403	445.0	3		26	296	18	71	411
"LA"	2012	"St. Martin"	"01"	"7"	23	101	124.0	3		8	82	3	26	120
"LA"	2012	"St. Martin"	"01"	"7A"	38	44	84.0	3		20	34	1	25	81
"LA"	2012	"St. Martin"	"02"	"1"	576	3	581.0	3		304	38	17	115	477
"LA"	2012	"St. Martin"	"02"	"2"	294	659	965.0	3		144	465	26	270	914
"LA"	2012	"St. Martin"	"02"	"3"	238	2	241.0	3		114	18	4	49	186
"LA"	2012	"St. Martin"	"02"	"4"	21	19	40.0	3		15	17	0	8	40
"LA"	2012	"St. Martin"	"03"	"1"	89	20	109.0	3		53	17	2	18	91
"LA"	2012	"St. Martin"	"03"	"1A"	188	9	197.0	3		109	19	6	30	165
"LA"	2012	"St. Martin"	"03"	"1B"	13	7	20.0	3		5	6	0	5	16
"LA"	2012	"St. Martin"	"03"	"1C"	10	18	30.0	3		6	13	0	10	30
"LA"	2012	"St. Martin"	"03"	"2"	206	56	264.0	3		102	64	3	61	231
"LA"	2012	"St. Martin"	"03"	"3"	379	147	531.0	3		209	163	10	84	470
"LA"	2012	"St. Martin"	"03"	"4"	118	166	284.0	3		47	153	2	57	260
"LA"	2012	"St. Martin"	"03"	"4A"	36	61	99.0	3		11	58	0	26	95
"LA"	2012	"St. Martin"	"03"	"5"	11	18	30.0	3		5	14	0	8	27
"LA"	2012	"St. Martin"	"03"	"6"	244	73	321.0	3		131	80	5	77	294
"LA"	2012	"St. Martin"	"03"	"9"	39	0	39.0	3		32	0	0	6	38
"LA"	2012	"St. Martin"	"04"	"1"	27	93	122.0	3		16	70	1	27	115
"LA"	2012	"St. Martin"	"04"	"1A"	48	53	103.0	3		26	29	4	35	95
"LA"	2012	"St. Martin"	"04"	"1B"	28	23	51.0	3		17	18	0	11	46
"LA"	2012	"St. Martin"	"04"	"2"	39	98	138.0	3		17	84	3	26	131
"LA"	2012	"St. Martin"	"04"	"2A"	20	96	117.0	3		3	93	1	16	113
"LA"	2012	"St. Martin"	"04"	"3"	230	556	798.0	3		117	470	8	161	758
"LA"	2012	"St. Martin"	"04"	"4"	77	434	523.0	3		44	328	9	131	514
"LA"	2012	"St. Martin"	"04"	"4A"	119	69	189.0	3		71	65	3	31	172
"LA"	2012	"St. Martin"	"04"	"5"	77	240	323.0	3		17	213	0	84	314
"LA"	2012	"St. Martin"	"04"	"6"	19	77	96.0	3		8	60	1	24	93
"LA"	2012	"St. Martin"	"05"	"1"	50	255	310.0	3		18	140	5	139	306
"LA"	2012	"St. Martin"	"05"	"2"	77	613	703.0	3		23	543	7	116	691
"LA"	2012	"St. Martin"	"05"	"3"	360	773	1162.0	3		177	492	24	392	1095
"LA"	2012	"St. Martin"	"05"	"4"	138	707	858.0	3		89	493	14	239	841
"LA"	2012	"St. Martin"	"06"	"1"	189	288	486.0	3		94	148	10	194	451
"LA"	2012	"St. Martin"	"06"	"2"	59	177	240.0	3		28	117	9	67	225
"LA"	2012	"St. Martin"	"06"	"2A"	35	17	52.0	3		18	11	2	16	48
"LA"	2012	"St. Martin"	"06"	"3"	17	171	191.0	3		10	122	2	54	190
"LA"	2012	"St. Martin"	"06"	"3A"	52	145	205.0	3		27	104	1	58	192
"LA"	2012	"St. Martin"	"06"	"3B"	31	59	91.0	3		10	44	4	29	87
"LA"	2012	"St. Martin"	"06"	"4"	319	678	1023.0	3		166	446	20	335	973
"LA"	2012	"St. Martin"	"07"	"1"	335	384	730.0	3		168	263	10	211	657
"LA"	2012	"St. Martin"	"07"	"1A"	5	19	24.0	3		2	15	1	5	23
"LA"	2012	"St. Martin"	"07"	"2A"	14	73	91.0	3		11	39	3	38	92
"LA"	2012	"St. Martin"	"07"	"2B"	0	21	22.0	3		1	10	0	12	23
"LA"	2012	"St. Martin"	"07"	"3"	834	65	905.0	3		386	86	31	202	714
"LA"	2012	"St. Martin"	"07"	"4"	397	196	597.0	3		211	156	13	126	511
"LA"	2012	"St. Martin"	"07"	"4A"	2	19	22.0	3		1	8	0	12	21
"LA"	2012	"St. Martin"	"08"	"1"	157	432	599.0	3		67	239	8	229	550
"LA"	2012	"St. Martin"	"08"	"3"	162	664	833.0	3		68	387	12	333	808
"LA"	2012	"St. Martin"	"08"	"4"	133	430	570.0	3		61	287	6	181	541
"LA"	2012	"St. Martin"	"08"	"4A"	64	242	312.0	3		48	140	3	110	305
"LA"	2012	"St. Martin"	"08"	"4B"	109	245	359.0	3		58	147	3	131	341
"LA"	2012	"St. Martin"	"09"	"1"	112	396	514.0	3		66	193	4	230	494
"LA"	2012	"St. Martin"	"09"	"2"	256	288	553.0	3		140	183	15	165	509
"LA"	2012	"St. Martin"	"09"	"3"	303	589	907.0	3		149	337	13	322	832
"LA"	2012	"St. Martin"	"09"	"4"	89	294	387.0	3		58	142	11	160	375
"LA"	2012	"St. Martin"	"09"	"5"	123	360	495.0	3		62	238	13	148	468
"LA"	2012	"St. Martin"	"Early Voting"		1531	2821	4402.0		0	1000	2219	44	1028	4315
"LA"	2012	"St. Martin"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"St. Mary"	"00"	"01"	6	65	73.0	3		4	46	0	19	69
"LA"	2012	"St. Mary"	"00"	"02"	215	77	293.0	3		135	59	7	57	263
"LA"	2012	"St. Mary"	"00"	"03"	336	52	389.0	3		218	39	9	51	321
"LA"	2012	"St. Mary"	"00"	"04"	72	149	224.0	3		44	101	5	56	208
"LA"	2012	"St. Mary"	"00"	"05"	5	38	43.0	3		2	26	1	12	41
"LA"	2012	"St. Mary"	"00"	"05A"	272	124	400.0	3		156	104	4	72	337
"LA"	2012	"St. Mary"	"00"	"06"	35	203	242.0	3		28	128	5	69	231
"LA"	2012	"St. Mary"	"00"	"06A"	67	41	108.0	3		51	22	5	22	100
"LA"	2012	"St. Mary"	"00"	"07"	117	220	338.0	3		68	137	11	95	315
"LA"	2012	"St. Mary"	"00"	"08"	73	125	200.0	3		47	88	10	32	178
"LA"	2012	"St. Mary"	"00"	"09"	308	72	380.0	3		194	49	13	58	315
"LA"	2012	"St. Mary"	"00"	"10"	314	1	317.0	3		198	13	10	20	242
"LA"	2012	"St. Mary"	"00"	"11"	80	210	296.0	3		42	155	10	60	269
"LA"	2012	"St. Mary"	"00"	"12"	274	209	485.0	3		169	169	15	67	426
"LA"	2012	"St. Mary"	"00"	"13"	161	180	344.0	3		109	117	13	73	316
"LA"	2012	"St. Mary"	"00"	"14"	225	69	295.0	3		138	65	7	36	250
"LA"	2012	"St. Mary"	"00"	"15"	150	139	297.0	3		102	87	12	66	274
"LA"	2012	"St. Mary"	"00"	"16"	149	276	428.0	3		101	201	11	77	396
"LA"	2012	"St. Mary"	"00"	"17"	154	160	320.0	3		111	100	14	63	289
"LA"	2012	"St. Mary"	"00"	"18"	320	23	343.0	3		200	21	9	32	266
"LA"	2012	"St. Mary"	"00"	"19"	170	176	354.0	3		115	136	6	56	316
"LA"	2012	"St. Mary"	"00"	"20"	382	10	395.0	3		256	16	13	23	312
"LA"	2012	"St. Mary"	"00"	"21"	72	342	418.0	3		48	234	19	85	386
"LA"	2012	"St. Mary"	"00"	"22"	272	136	412.0	3		136	103	12	114	366
"LA"	2012	"St. Mary"	"00"	"23"	72	117	189.0	3		43	85	7	32	168
"LA"	2012	"St. Mary"	"00"	"23A"	41	132	178.0	3		21	96	11	35	164
"LA"	2012	"St. Mary"	"00"	"24"	1	44	45.0	3		2	42	0	1	45
"LA"	2012	"St. Mary"	"00"	"24A"	113	451	569.0	3		75	320	28	104	535
"LA"	2012	"St. Mary"	"00"	"25"	100	205	307.0	3		73	142	13	55	283
"LA"	2012	"St. Mary"	"00"	"25A"	147	274	425.0	3		99	228	15	38	384
"LA"	2012	"St. Mary"	"00"	"26"	432	143	580.0	3		276	128	14	52	472
"LA"	2012	"St. Mary"	"00"	"27"	306	256	567.0	3		173	181	21	107	486
"LA"	2012	"St. Mary"	"00"	"28"	142	217	370.0	3		90	165	11	72	341
"LA"	2012	"St. Mary"	"00"	"29"	60	389	457.0	3		44	279	26	80	435
"LA"	2012	"St. Mary"	"00"	"30"	81	496	588.0	3		54	369	22	90	546
"LA"	2012	"St. Mary"	"00"	"31"	40	368	419.0	3		28	257	18	76	385
"LA"	2012	"St. Mary"	"00"	"32"	54	473	534.0	3		33	349	22	109	519
"LA"	2012	"St. Mary"	"00"	"33"	34	259	298.0	3		16	175	7	79	281
"LA"	2012	"St. Mary"	"00"	"34"	84	380	471.0	3		50	281	27	71	438
"LA"	2012	"St. Mary"	"00"	"35"	119	235	358.0	3		84	152	16	59	313
"LA"	2012	"St. Mary"	"00"	"36"	234	265	509.0	3		135	203	14	77	439
"LA"	2012	"St. Mary"	"00"	"37"	30	375	414.0	3		21	248	21	106	397
"LA"	2012	"St. Mary"	"00"	"38"	65	205	273.0	3		31	154	11	55	254
"LA"	2012	"St. Mary"	"00"	"39"	171	267	449.0	3		97	207	19	61	392
"LA"	2012	"St. Mary"	"00"	"40"	94	386	495.0	3		54	286	24	90	463
"LA"	2012	"St. Mary"	"00"	"41"	124	174	301.0	3		60	122	15	62	265
"LA"	2012	"St. Mary"	"00"	"41A"	39	50	91.0	3		24	36	3	18	81
"LA"	2012	"St. Mary"	"00"	"42"	98	325	430.0	3		59	240	22	74	400
"LA"	2012	"St. Mary"	"00"	"42A"	6	16	23.0	3		4	15	1	1	22
"LA"	2012	"St. Mary"	"00"	"43"	52	368	424.0	3		39	244	21	96	403
"LA"	2012	"St. Mary"	"00"	"44"	254	41	301.0	3		148	41	8	39	238
"LA"	2012	"St. Mary"	"00"	"45"	72	248	324.0	3		45	177	13	62	299
"LA"	2012	"St. Mary"	"00"	"46"	184	0	184.0	3		93	6	5	8	113
"LA"	2012	"St. Mary"	"00"	"47"	111	261	386.0	3		69	207	22	28	329
"LA"	2012	"St. Mary"	"Early Voting"		1861	3367	5286.0		0	1424	2543	117	988	5116
"LA"	2012	"St. Mary"	"Provisional Votes"		0	1	1.0		0	0	0	0	0	0
"LA"	2012	"St. Tammany"	"00"	"101"	171	1023	1227.0	1		122	120		823	1092
"LA"	2012	"St. Tammany"	"00"	"102"	90	776	889.0	1		56	90		610	774
"LA"	2012	"St. Tammany"	"00"	"103"	44	517	569.0	1		24	57		415	503
"LA"	2012	"St. Tammany"	"00"	"104"	162	863	1049.0	1		121	94		680	908
"LA"	2012	"St. Tammany"	"00"	"105"	174	953	1141.0	1		112	85		763	979
"LA"	2012	"St. Tammany"	"00"	"106"	157	984	1166.0	1		108	109		773	1015
"LA"	2012	"St. Tammany"	"00"	"107"	95	587	694.0	1		60	55		489	614
"LA"	2012	"St. Tammany"	"00"	"201"	209	384	605.0	1		128	49		295	494
"LA"	2012	"St. Tammany"	"00"	"202"	100	596	707.0	1		79	70		447	605
"LA"	2012	"St. Tammany"	"00"	"203"	96	897	1007.0	1		61	119		684	879
"LA"	2012	"St. Tammany"	"00"	"204"	72	535	616.0	1		55	46		427	535
"LA"	2012	"St. Tammany"	"00"	"205"	83	645	745.0	1		61	111		449	633
"LA"	2012	"St. Tammany"	"00"	"206"	64	488	558.0	1		38	64		376	490
"LA"	2012	"St. Tammany"	"00"	"207"	65	308	385.0	1		50	40		243	350
"LA"	2012	"St. Tammany"	"00"	"301"	170	1038	1251.0	1		131	98		828	1082
"LA"	2012	"St. Tammany"	"00"	"302"	81	589	688.0	1		62	61		472	610
"LA"	2012	"St. Tammany"	"00"	"303"	72	468	553.0	1		46	51		370	474
"LA"	2012	"St. Tammany"	"00"	"304"	303	408	733.0	1		177	53		348	595
"LA"	2012	"St. Tammany"	"00"	"305"	205	257	472.0	1		129	42		215	402
"LA"	2012	"St. Tammany"	"00"	"306"	36	401	447.0	1		26	35		323	392
"LA"	2012	"St. Tammany"	"00"	"307"	100	612	729.0	1		68	64		483	621
"LA"	2012	"St. Tammany"	"00"	"308"	63	364	434.0	1		46	24		300	376
"LA"	2012	"St. Tammany"	"00"	"309"	79	322	425.0	1		60	48		248	371
"LA"	2012	"St. Tammany"	"00"	"310"	100	646	759.0	1		65	55		531	662
"LA"	2012	"St. Tammany"	"00"	"311"	16	104	123.0	1		10	12		86	109
"LA"	2012	"St. Tammany"	"00"	"312"	166	537	726.0	1		124	79		410	629
"LA"	2012	"St. Tammany"	"00"	"313"	84	494	591.0	1		59	66		362	502
"LA"	2012	"St. Tammany"	"00"	"401"	118	653	793.0	1		97	76		523	714
"LA"	2012	"St. Tammany"	"00"	"402"	78	410	509.0	1		47	39		344	439
"LA"	2012	"St. Tammany"	"00"	"403"	153	448	624.0	1		112	58		345	533
"LA"	2012	"St. Tammany"	"00"	"404"	70	394	481.0	1		51	36		335	430
